queue_id,entity_type,current_internal_entity,current_internal_label,external_record,external_label,source_system,match_score,reason,conflict_notes,suggested_action,decision
organisation-0110,organisation,organisation:u-s-gold,U.S. Gold,assertion:wikipedia:list-of-zx-spectrum-games:advanced-dungeons-and-dragons-heroes-of-the-lance:publisher-as-printed:u-s-gold,U.S. Gold,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-0111,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:advanced-lawnmower-simulator:developer-as-printed:duncan-macdonald,Duncan MacDonald,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-0112,organisation,organisation:your-sinclair,Your Sinclair,assertion:wikipedia:list-of-zx-spectrum-games:advanced-lawnmower-simulator:publisher-as-printed:your-sinclair,Your Sinclair,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-0113,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:advanced-pinball-simulator:developer-as-printed:oliver-twins-neil-adamson-david-whittaker-jon-paul-eldridge,"Oliver Twins , Neil Adamson , David Whittaker , Jon Paul Eldridge",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-0114,organisation,organisation:code-masters,Code Masters,assertion:wikipedia:list-of-zx-spectrum-games:advanced-pinball-simulator:publisher-as-printed:codemasters,Codemasters,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-0115,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:advanced-soccer-simulator:developer-as-printed:steven-hannah,Steven Hannah,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-0116,organisation,organisation:mastertronic-plus,Mastertronic Plus,assertion:wikipedia:list-of-zx-spectrum-games:advanced-soccer-simulator:publisher-as-printed:mastertronic-plus,Mastertronic Plus,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-0117,organisation,organisation:abersoft,Abersoft,assertion:wikipedia:list-of-zx-spectrum-games:adventure-1:developer-as-printed:abersoft,Abersoft,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-0118,organisation,organisation:abersoft,Abersoft,assertion:wikipedia:list-of-zx-spectrum-games:adventure-1:publisher-as-printed:abersoft,Abersoft,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-0119,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:adventure-a-planet-of-death:developer-as-printed:richard-turner-chris-a-thornton,"Richard Turner, Chris A. Thornton",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-0120,organisation,organisation:artic-computing,Artic Computing,assertion:wikipedia:list-of-zx-spectrum-games:adventure-a-planet-of-death:publisher-as-printed:artic-computing,Artic Computing,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-0121,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:adventureland:developer-as-printed:scott-adams-brian-howarth,"Scott Adams , Brian Howarth",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-0122,organisation,organisation:adventure-international,Adventure International,assertion:wikipedia:list-of-zx-spectrum-games:adventureland:publisher-as-printed:adventure-international,Adventure International,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-0123,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:adventures-of-buratino-ru:developer-as-printed:vyacheslav-mednonogov-ru,Vyacheslav Mednonogov [ ru ],wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-0124,organisation,organisation:copper-feet,Copper Feet,assertion:wikipedia:list-of-zx-spectrum-games:adventures-of-buratino-ru:publisher-as-printed:copper-feet,Copper Feet,wikipedia,0.95,normalised exact label match,,review-existing-match,unresolved
organisation-0125,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:african-trail-simulator:developer-as-printed:crom-software-oscar-vives-martinez-enrique-vives-martinez,"Crom Software (Oscar Vives Martinez, Enrique Vives Martinez)",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-0126,organisation,organisation:positive,Positive,assertion:wikipedia:list-of-zx-spectrum-games:african-trail-simulator:publisher-as-printed:positive,Positive,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-0127,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:after-burner:developer-as-printed:software-studios-foursfield-focus-creative-enterprises-keith-burkhill-jon-paul-eldridge-mark-a-jones,"Software Studios , Foursfield , Focus Creative Enterprises , Keith Burkhill , Jon Paul Eldridge , Mark A. Jones",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-0128,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:after-burner:licensed-from-as-printed:sega,Sega,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-0129,organisation,organisation:activision,Activision,assertion:wikipedia:list-of-zx-spectrum-games:after-burner:publisher-as-printed:activision,Activision,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-0130,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:after-the-war:developer-as-printed:enrique-cervera-snatcho-luis-rodriguez-soler-deborah-mac,"Enrique Cervera , Snatcho , Luis Rodriguez Soler, Deborah, MAC",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-0131,organisation,organisation:dinamic-software,Dinamic Software,assertion:wikipedia:list-of-zx-spectrum-games:after-the-war:publisher-as-printed:dinamic-software,Dinamic Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-0132,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:aftermath:developer-as-printed:richard-stevenson,Richard Stevenson,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-0133,organisation,organisation:alternative-software,Alternative Software,assertion:wikipedia:list-of-zx-spectrum-games:aftermath:publisher-as-printed:alternative-software,Alternative Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-0134,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:afteroids:developer-as-printed:made-in-spain-carlos-granados-martinez,Made in Spain (Carlos Granados Martinez),wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-0135,organisation,organisation:zigurat,Zigurat,assertion:wikipedia:list-of-zx-spectrum-games:afteroids:publisher-as-printed:zigurat,Zigurat,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-0136,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:agent-orange:developer-as-printed:icon-design-tiny-williams,"Icon Design , Tiny Williams",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-0137,organisation,organisation:a-and-f-software,A&F Software,assertion:wikipedia:list-of-zx-spectrum-games:agent-orange:publisher-as-printed:a-and-f-software,A&F Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-0138,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:agent-x-ii-the-mad-profs-back:developer-as-printed:software-creations-steven-tatlock-john-p-tatlock-tim-follin,"Software Creations ( Steven Tatlock , John P. Tatlock , Tim Follin )",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-0139,organisation,organisation:mastertronic,Mastertronic,assertion:wikipedia:list-of-zx-spectrum-games:agent-x-ii-the-mad-profs-back:publisher-as-printed:mastertronic,Mastertronic,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-0140,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:agent-x:developer-as-printed:software-creations-steven-tatlock-john-p-tatlock-tim-follin,"Software Creations ( Steven Tatlock , John P. Tatlock , Tim Follin )",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-0141,organisation,organisation:mastertronic,Mastertronic,assertion:wikipedia:list-of-zx-spectrum-games:agent-x:publisher-as-printed:mastertronic,Mastertronic,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-0142,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:ah-diddums:developer-as-printed:david-h-lawson,David H. Lawson,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-0143,organisation,organisation:imagine-software,Imagine Software,assertion:wikipedia:list-of-zx-spectrum-games:ah-diddums:publisher-as-printed:imagine-software,Imagine Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-0144,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:airborne-ranger:developer-as-printed:canvas-john-gibson-dawn-drake-dave-worton,"Canvas, John Gibson , Dawn Drake , Dave Worton",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-0145,organisation,organisation:microprose,Microprose,assertion:wikipedia:list-of-zx-spectrum-games:airborne-ranger:publisher-as-printed:microprose,MicroProse,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-0146,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:airwolf:developer-as-printed:richard-wilcox,Richard Wilcox,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-0147,organisation,organisation:elite-systems,Elite Systems,assertion:wikipedia:list-of-zx-spectrum-games:airwolf:publisher-as-printed:elite-systems,Elite Systems,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-0148,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:alchemist:developer-as-printed:ian-weatherburn,Ian Weatherburn,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-0149,organisation,organisation:imagine-software,Imagine Software,assertion:wikipedia:list-of-zx-spectrum-games:alchemist:publisher-as-printed:imagine-software,Imagine Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
