queue_id,entity_type,current_internal_entity,current_internal_label,external_record,external_label,source_system,match_score,reason,conflict_notes,suggested_action,decision
game-2086,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:war-of-the-lance:title-seed:war-of-the-lance,War of the Lance,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2087,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:wargame-construction-set:title-seed:wargame-construction-set,Wargame Construction Set,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2088,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:warhawk:title-seed:warhawk,Warhawk,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2089,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:warrior-ii:title-seed:warrior-ii,Warrior II,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2090,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:wasteland:title-seed:wasteland,Wasteland,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2091,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:water-polo:title-seed:water-polo,Water Polo,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2092,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:waterline:title-seed:waterline,Waterline,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2093,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:wavy-navy:title-seed:wavy-navy,Wavy Navy,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2094,game,game:waxworks,Waxworks,assertion:wikipedia:list-of-commodore-64-games-n-z:waxworks:title-seed:waxworks,Waxworks,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-2095,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:way-of-the-tiger-ii-avenger:title-seed:way-of-the-tiger-ii-avenger,Way of the Tiger II: Avenger,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2096,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:way-of-the-tiger:title-seed:way-of-the-tiger,Way of the Tiger,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2097,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:wayout:title-seed:wayout,Wayout,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2098,game,game:wec-le-mans,WEC Le Mans,assertion:wikipedia:list-of-commodore-64-games-n-z:wec-le-mans:title-seed:wec-le-mans,WEC Le Mans,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-2099,game,game:weird-dreams,Weird Dreams,assertion:wikipedia:list-of-commodore-64-games-n-z:weird-dreams:title-seed:weird-dreams,Weird Dreams,wikipedia,0.95,normalised exact label match,,review-existing-match,unresolved
game-2100,game,game:welltris,Welltris,assertion:wikipedia:list-of-commodore-64-games-n-z:welltris:title-seed:welltris,Welltris,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-2101,game,game:werewolves-of-london,Werewolves of London,assertion:wikipedia:list-of-commodore-64-games-n-z:werewolves-of-london:title-seed:werewolves-of-london,Werewolves of London,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-2102,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:wheel-of-fortune:title-seed:wheel-of-fortune,Wheel of Fortune,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2103,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:wheeling-wallie:title-seed:wheeling-wallie,Wheeling Wallie,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2104,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:where-in-the-u-s-a-is-carmen-sandiego:title-seed:where-in-the-u-s-a-is-carmen-sandiego,Where in the U.S.A. is Carmen Sandiego?,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2105,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:where-in-the-world-is-carmen-sandiego:title-seed:where-in-the-world-is-carmen-sandiego,Where in the World is Carmen Sandiego?,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2106,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:where-in-time-is-carmen-sandiego:title-seed:where-in-time-is-carmen-sandiego,Where in Time is Carmen Sandiego?,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2107,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:white-water:title-seed:white-water,White Water,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2108,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:who-dares-wins-ii:title-seed:who-dares-wins-ii,Who Dares Wins II,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-2109,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:who-dares-wins:title-seed:who-dares-wins,Who Dares Wins,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2110,game,game:who-framed-roger-rabbit,Who Framed Roger Rabbit?,assertion:wikipedia:list-of-commodore-64-games-n-z:who-framed-roger-rabbit:title-seed:who-framed-roger-rabbit,Who Framed Roger Rabbit,wikipedia,0.95,normalised exact label match,,review-existing-match,unresolved
game-2111,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:wicked:title-seed:wicked,Wicked,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2112,game,game:william-wobbler,William Wobbler,assertion:wikipedia:list-of-commodore-64-games-n-z:william-wobbler:title-seed:william-wobbler,William Wobbler,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-2113,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:windwalker-moebius-ii:title-seed:windwalker-moebius-ii,"Windwalker , (Moebius II)",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2114,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:wings-of-fury:title-seed:wings-of-fury,Wings of Fury,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2115,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:winnie-the-pooh-in-the-hundred-acre-wood:title-seed:winnie-the-pooh-in-the-hundred-acre-wood,Winnie the Pooh in the Hundred Acre Wood,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2116,game,game:winter-games,Winter Games,assertion:wikipedia:list-of-commodore-64-games-n-z:winter-games:title-seed:winter-games,Winter Games,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-2117,game,game:wishbringer,Wishbringer,assertion:wikipedia:list-of-commodore-64-games-n-z:wishbringer:title-seed:wishbringer,Wishbringer,wikipedia,0.95,normalised exact label match,,review-existing-match,unresolved
game-2118,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:wizard-and-the-princess:title-seed:wizard-and-the-princess,Wizard and the Princess,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2119,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:wizard-of-wor:title-seed:wizard-of-wor,Wizard of Wor,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2120,game,game:wizard-warz,Wizard Warz,assertion:wikipedia:list-of-commodore-64-games-n-z:wizard-warz:title-seed:wizard-warz,Wizard Warz,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-2121,game,game:wizard,Wizard,assertion:wikipedia:list-of-commodore-64-games-n-z:wizard:title-seed:wizard,Wizard,wikipedia,0.95,normalised exact label match,,review-existing-match,unresolved
game-2122,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:wizardry-ii-the-knight-of-diamonds:title-seed:wizardry-ii-the-knight-of-diamonds,Wizardry II: The Knight of Diamonds,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2123,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:wizardry-iii-legacy-of-llylgamyn:title-seed:wizardry-iii-legacy-of-llylgamyn,Wizardry III: Legacy of Llylgamyn,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2124,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:wizardry-proving-grounds-of-the-mad-overlord:title-seed:wizardry-proving-grounds-of-the-mad-overlord,Wizardry: Proving Grounds of the Mad Overlord,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2125,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:wizardry-v-heart-of-the-maelstrom:title-seed:wizardry-v-heart-of-the-maelstrom,Wizardry V: Heart of the Maelstrom,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2126,game,game:wizardry,Wizardry,assertion:wikipedia:list-of-commodore-64-games-n-z:wizardry:title-seed:wizardry,Wizardry,wikipedia,0.95,normalised exact label match,,review-existing-match,unresolved
game-2127,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:wizards-crown:title-seed:wizards-crown,Wizard's Crown,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2128,game,game:wizball,Wizball,assertion:wikipedia:list-of-commodore-64-games-n-z:wizball:title-seed:wizball,Wizball,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-2129,game,game:wolfman,Wolfman,assertion:wikipedia:list-of-commodore-64-games-n-z:wolfman:title-seed:wolfman,Wolfman,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-2130,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:wonder-boy-in-monster-land:title-seed:wonder-boy-in-monster-land,Wonder Boy in Monster Land,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2131,game,game:wonder-boy,Wonder Boy,assertion:wikipedia:list-of-commodore-64-games-n-z:wonder-boy:title-seed:wonder-boy,Wonder Boy,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-2132,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:wooden-ships-and-iron-men:title-seed:wooden-ships-and-iron-men,Wooden Ships and Iron Men,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2133,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:woody-the-worm:title-seed:woody-the-worm,Woody The Worm,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2134,game,game:world-championship-boxing-manager,World Championship Boxing Manager,assertion:wikipedia:list-of-commodore-64-games-n-z:world-championship-boxing-manager:title-seed:world-championship-boxing-manager,World Championship Boxing Manager,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-2135,game,game:world-championship-soccer,World Championship Soccer,assertion:wikipedia:list-of-commodore-64-games-n-z:world-championship-soccer:title-seed:world-championship-soccer,World Championship Soccer,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-2136,game,game:world-class-leader-board,World Class Leader Board,assertion:wikipedia:list-of-commodore-64-games-n-z:world-class-leaderboard:title-seed:world-class-leaderboard,World Class Leaderboard,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-2137,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:world-cup-90-arcade-soccer:title-seed:world-cup-90-arcade-soccer,World Cup 90: Arcade Soccer,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2138,game,game:world-cup-carnival,World Cup Carnival,assertion:wikipedia:list-of-commodore-64-games-n-z:world-cup-carnival:title-seed:world-cup-carnival,World Cup Carnival,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-2139,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:world-cup-cricket-1985-video-game:title-seed:world-cup-cricket-1985-video-game,World Cup Cricket (1985 video game),wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2140,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:world-cup-football-1984-video-game:title-seed:world-cup-football-1984-video-game,World Cup Football (1984 video game),wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2141,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:world-cup-italia-90:title-seed:world-cup-italia-90,World Cup Italia '90,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2142,game,,,assertion:wikipedia:list-of-commodore-64-games-n-z:world-cup-soccer-1985-video-game:title-seed:world-cup-soccer-1985-video-game,World Cup Soccer (1985 video game),wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
game-2143,game,game:world-cup-soccer-italia-90,World Cup Soccer - Italia '90,assertion:wikipedia:list-of-commodore-64-games-n-z:world-cup-soccer-italia-90:title-seed:world-cup-soccer-italia-90,World Cup Soccer: Italia '90,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
